X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.2101277,43.7635644,319884481,6976132,Pharmacy,Long Term Care Facility,Extendicare/Scarboro,,,,3830 Lawrence Avenue E,,,Scarborough,M1G1R6,2024/06/25 13:35:30+00,2024/06/25 11:53:50+00,2024/06/25 21:54:59+00,2230833
-76.1878555,45.229155,319876741,166,Family Health Team,Site,Ottawa Valley Family Health Team,,,,95 Spring Street,,,Almonte,K0A1A0,2024/06/25 13:38:06+00,2024/06/25 11:36:51+00,2024/06/25 21:54:59+00,2230849
-79.5967429,43.618356,319885626,8361818,Integrated Community Health Services Centre,"Bone Mineral DXA, Mammography, Radiography, General Ultrasound, Vascular Ultrasound",Dixie X-Ray Associates,,,,3461 Dixie Road,,,Mississauga,L4Y3X4,2024/06/25 13:35:25+00,2024/06/25 11:56:25+00,2024/06/25 21:54:59+00,2230865
-79.8786944,44.7390013,319886249,9045838,Pharmacy,Long Term Care Facility,The Villa Care Centre,,,,658 King Street,,,Midland,L4R4P3,2024/06/25 13:36:57+00,2024/06/25 11:57:53+00,2024/06/25 21:54:59+00,2230881
-75.6900187,45.371974,319884530,7031632,Pharmacy,Retail Pharmacy,Riverview Pharmacy,,,,2817 Riverside Drive,,,Ottawa,K1V1G8,2024/06/25 13:37:15+00,2024/06/25 11:53:56+00,2024/06/25 21:54:59+00,2230897
-79.3457546,43.6803094,319881663,2683019,Pharmacy,Long Term Care Facility,Nisbett Lodge,,,,740 Pape Ave,,,Toronto,M4K3S7,2024/06/25 13:35:59+00,2024/06/25 11:48:04+00,2024/06/25 21:54:59+00,2230913
-79.4415056,43.8844454,319886447,9203916,Pharmacy,Retail Pharmacy,Richmond Heights Pharmacy,,,,10520 Yonge Street,4B,,Richmond Hill,L4C3C7,2024/06/25 13:33:25+00,2024/06/25 11:58:33+00,2024/06/25 21:54:59+00,2230929
-79.4248469,44.6046205,319879486,7450,Hospital,Corporation,Orillia Soldiers' Memorial Hospital,,Orillia Soldiers' Memorial Hospital,,170 Colborne Street West,,,Orillia,L3V2Z3,2024/06/25 13:34:24+00,2024/06/25 11:43:13+00,2024/06/25 21:54:59+00,2230945
-93.3607567,48.6205835,319879228,4800,Community Support Services,,Fort Francis Tribal Health Services Inc.,,Fort Frances Tribal,,1460 Idylwild Drive,,,Fort Frances,P9A3M3,2024/06/25 13:34:29+00,2024/06/25 11:42:40+00,2024/06/25 21:54:59+00,2230961
-80.8811732,43.0333056,319887920,S0345,Licenced Retirement Home,,Oxford Manor Retirement Residence,,,,276 Oxford Street,,,Ingersoll,N5C2W1,2024/06/25 13:33:09+00,2024/06/25 12:03:07+00,2024/06/25 21:54:59+00,2230977
-79.3674126,43.6637634000001,319886718,9425231,Pharmacy,Retail Pharmacy,Ascend Pharmacy,,,,461 Parliament Street,,,Toronto,M5A3A3,2024/06/25 13:33:20+00,2024/06/25 11:59:25+00,2024/06/25 21:54:59+00,2230993
-75.6455996,45.415094,319881112,1424304,Integrated Community Health Services Centre,"Bone Mineral DXA, Radiography, General Ultrasound",Canadian Medical Licences Inc.,,,,550 Terminal Avenue,,,Ottawa,K1G0Z3,2024/06/25 13:34:09+00,2024/06/25 11:46:50+00,2024/06/25 21:54:59+00,2231009
-80.1859823,44.0811044,319883931,6260832,Pharmacy,Retail Pharmacy,Drugstore Pharmacy #4167,,,,101 Second Line,,,Shelburne,L9V3J4,2024/06/25 13:33:43+00,2024/06/25 11:52:45+00,2024/06/25 21:54:59+00,2231025
-79.6462485,43.5860984,319877341,2325,Mental Health and Addiction Organization,Addiction Services,YMCA of Greater Toronto,,,,55 City Centre Drive,Suite: 101,Practice Location,Mississauga,L5B1M3,2024/06/25 13:34:49+00,2024/06/25 11:38:14+00,2024/06/25 21:54:59+00,2231041
-74.725584,45.017704,319886857,9544718,Pharmacy,Retail Pharmacy,The People Pharmacy Ida,,,,107 Sydney Street,,,Cornwall,K6H3H1,2024/06/25 13:35:14+00,2024/06/25 11:59:43+00,2024/06/25 21:54:59+00,2231057
-79.6832625,43.5425924,319878580,4169,Community Support Services,,Rehabilitation Foundation For The Disabled - Peel Region,,Mississauga Rehab Found For Disabled,,2227 South Millway,,,Mississauga,L5L3R6,2024/06/25 13:34:37+00,2024/06/25 11:41:06+00,2024/06/25 21:54:59+00,2231073
-75.7556086,45.377436,319878004,3657,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,Dynacare,,,,770 Broadview Avenue,,Practice Address,Ottawa,K2A3Z3,2024/06/25 13:37:51+00,2024/06/25 11:39:45+00,2024/06/25 21:54:59+00,2231089
-79.7003745,43.4336225,319882959,5011916,Pharmacy,Retail Pharmacy,Ray Pharmacy,,,,635 Fourth Line,6,,Oakville,L6L5W4,2024/06/25 13:35:49+00,2024/06/25 11:50:45+00,2024/06/25 21:54:59+00,2231105
-80.1164489,43.072947,319877780,3317,Long-Term Care Home,Non-Profit,Iroquois Lodge Nursing Home,,,,1755 Chiefswood Road,,,Ohsweken,N0A1M0,2024/06/25 13:37:58+00,2024/06/25 11:39:14+00,2024/06/25 21:54:59+00,2231121
-77.7957191,44.3060892,319888276,T0553,Licenced Retirement Home,,Hillside Haven,,,,54 Ranney Street South,,,Campbellford,K0L1L0,2024/06/25 13:35:00+00,2024/06/25 12:04:25+00,2024/06/25 21:54:59+00,2231137
-80.5484983,43.5093225,319881149,1502671,Pharmacy,Retail Pharmacy,Wal-Mart Pharmacy,,,,335 Farmers Market Road,,,Waterloo,N2V0A4,2024/06/25 13:34:10+00,2024/06/25 11:46:55+00,2024/06/25 21:54:59+00,2231153
-82.9695916,42.3281098,319882052,3428552,Pharmacy,Retail Pharmacy,Health First Phcy Pharmachoice,,,,5565 Wyandotte Street . East,,,Windsor,N8S4T9,2024/06/25 13:37:34+00,2024/06/25 11:48:55+00,2024/06/25 21:54:59+00,2231169
-82.2070608,42.4002908000001,319879845,15493,Mental Health and Addiction Organization,Addiction Services,House of Sophrosyne,,,,495 Grand Avenue West,,Practice Location,Chatham,N7L1C5,2024/06/25 13:36:18+00,2024/06/25 11:44:01+00,2024/06/25 21:54:59+00,2231185
-79.3009176,43.7240154,319885269,7959630,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #827,,,,70 Eglinton Square Boulevard,,,Toronto,M1L2K1,2024/06/25 13:33:32+00,2024/06/25 11:55:40+00,2024/06/25 21:54:59+00,2231201
-79.8727965,43.5227405,319884521,7021518,Pharmacy,Retail Pharmacy,Mcknight'S Pharmacy,,,,685 Main Street East,,,Hamilton,L8M1K4,2024/06/25 13:35:31+00,2024/06/25 11:53:55+00,2024/06/25 21:54:59+00,2231217
-79.5516966,43.7052854,319876815,385,Community Support Services,,Reconnect Community Health Services,,Toronto Reconnect Comm Hs,,2150 Islington Avenue,Suite 202,,Toronto,M9P3V4,2024/06/25 13:38:02+00,2024/06/25 11:37:01+00,2024/06/25 21:54:59+00,2231233
-80.6922213,42.8551046,319885708,8446791,Pharmacy,Retail Pharmacy,Tillsonburg Remedy'S Rx,,,,400 Simcoe Street,,,Tillsonburg,N4G4X1,2024/06/25 13:35:21+00,2024/06/25 11:56:35+00,2024/06/25 21:54:59+00,2231249
-80.5256703,43.5044935,319884619,7146634,Pharmacy,Retail Pharmacy,North Park Pharmacy,,,,99 Northfield Dr,100,,Waterloo,N2K3P9,2024/06/25 13:37:14+00,2024/06/25 11:54:08+00,2024/06/25 21:54:59+00,2231265
-82.1183708,42.9491807,319881722,2818516,Pharmacy,Retail Pharmacy,Paul Marley Pharmacy,,,,607 Broadway Street,,,Wyoming,N0N1T0,2024/06/25 13:35:58+00,2024/06/25 11:48:13+00,2024/06/25 21:54:59+00,2231281
-79.7107545,44.3358593,319883759,6057875,Pharmacy,Retail Pharmacy,Rexall Pharma Plus #1378,,,,567 Essa Road,,,Barrie,L4N6A9,2024/06/25 13:33:48+00,2024/06/25 11:52:24+00,2024/06/25 21:54:59+00,2231297
-79.4323536,43.7303188,319879540,8270,Hospital,Corporation,Baycrest Hospital - North York,,Baycrest Hospital,,3560 Bathurst Street,,,Toronto,M6A2E1,2024/06/25 13:34:22+00,2024/06/25 11:43:20+00,2024/06/25 21:54:59+00,2231313
-82.4277914,52.9242372000001,319879690,9733,Hospital,Site,Weeneebayko Area Health Authority - Attawapiskat,,Weeneebayko Area Health Authority,,972 Riverside East,,,Moose Factory,P0L1A0,2024/06/25 13:36:21+00,2024/06/25 11:43:38+00,2024/06/25 21:54:59+00,2231329
-79.5187656,43.8894844,319878904,4397,Long-Term Care Home,For-Profit,Sherwood Court Long Term Care Centre,,,,300 Ravineview Drive,,,Maple,L6A3P8,2024/06/25 13:36:33+00,2024/06/25 11:41:56+00,2024/06/25 21:54:59+00,2231345
-79.7618485,43.7569707,319887079,9966412,Integrated Community Health Services Centre,"Nuclear Medicine - In Vivo - General, Nuclear Medicine - In Vivo - SPECT",MyHealth Centre,,,,2 Dewside Drive,,,Brampton,L6R3Y5,2024/06/25 13:35:08+00,2024/06/25 12:00:15+00,2024/06/25 21:54:59+00,2231361
-79.4316826,43.7272734,319887266,9000000094,Midwifery Clinic,Main,Uptown Midwives and Family Wellness,,,,3426 Bathurst Street,,Practice Location,Toronto,M6A2C2,2024/06/25 13:36:54+00,2024/06/25 12:01:01+00,2024/06/25 21:54:59+00,2231377
-79.6103135,43.5718229,319883375,5542672,Integrated Community Health Services Centre,Sleep Studies,"Peak Sleep, Mississauga",,,,101 Queensway West,,,Mississauga,L5B2P7,2024/06/25 13:37:22+00,2024/06/25 11:51:36+00,2024/06/25 21:54:59+00,2231393
-79.6753155,44.4105293,319876661,101,Indigenous Primary Health Care Organization,Site,Barrie Area Native Advisory Circle,,,,125 Bell Farm Road,Suite 200,,Barrie,L4M6L2,2024/06/25 13:38:07+00,2024/06/25 11:36:40+00,2024/06/25 21:54:59+00,2231409
-82.9965746,42.300936,319879598,9330,Hospital,Corporation,Windsor Regional Hospital - Metropolitan,,Windsor Regional Hospital,,1995 Lens Ave,,,Windsor,N8W1L9,2024/06/25 13:36:23+00,2024/06/25 11:43:27+00,2024/06/25 21:54:59+00,2231425
-76.5251705,44.2280362,319879164,4615,Community Support Services,,The Canadian Hearing Society - Kingston,,Kingston The Canadian Hearing Soc,,221 Portsmouth Avenue,3rd Floor,,Kingston,K7M1V5,2024/06/25 13:34:30+00,2024/06/25 11:42:32+00,2024/06/25 21:54:59+00,2231441
-79.5234795,43.7560253,319882279,3872770,Integrated Community Health Services Centre,"Bone Mineral DXA, Radiography, General Ultrasound",Dixie X-Ray Associates - Oakdale,,,,2065 Finch Avenue West,,,North York,M3N2V7,2024/06/25 13:37:29+00,2024/06/25 11:49:24+00,2024/06/25 21:54:59+00,2231457
-79.3944407,43.1553035,319881000,1289670,Pharmacy,Home for Special Care,Lincoln Lodge,,,,3423 Rittenhouse Road,,,Vineland,L0R2C0,2024/06/25 13:37:40+00,2024/06/25 11:46:36+00,2024/06/25 21:54:59+00,2231473
-79.4834796,43.7304644,319882413,4119313,Pharmacy,Retail Pharmacy,Downsview Park Pharmacy,,,,2830 Keele Street,Unit 100,,Toronto,M3M3E5,2024/06/25 13:34:01+00,2024/06/25 11:49:42+00,2024/06/25 21:54:59+00,2231489
-75.6520792,45.3513482,319880407,156468,Integrated Community Health Services Centre,"General Ultrasound, Vascular Ultrasound",Sound Care Medical and Imaging Centre Ltd.,,,,1145 Hunt Club Road,,,Ottawa,K1V0Y3,2024/06/25 13:36:14+00,2024/06/25 11:45:17+00,2024/06/25 21:54:59+00,2231505
-79.2522027,43.1721075,319876591,24,Family Health Team,Site,Niagara North Family Health Team,,,,145 Carlton Street,Unit 7,,St. Catharines,L2R1R5,2024/06/25 13:36:45+00,2024/06/25 11:36:29+00,2024/06/25 21:54:59+00,2231521
-79.6474572,43.5807115,319882343,4001894,Integrated Community Health Services Centre,"Bone Mineral DXA, Mammography, Radiography, General Ultrasound, Vascular Ultrasound",Ontario Diagnostic Centre (ODC) - Square One,,,,3950 Grand Park Drive,,,Mississauga,L5B4M6,2024/06/25 13:34:02+00,2024/06/25 11:49:33+00,2024/06/25 21:54:59+00,2231537
-79.4317516,43.6603144,319879436,6839,Mental Health and Addiction Organization,Mental Health Services,Gerstein Crisis Centre,,,,1045 Bloor Street West,,Practice Location,Toronto,M6H1M4,2024/06/25 13:34:25+00,2024/06/25 11:43:07+00,2024/06/25 21:54:59+00,2231553
-80.2500304,43.1821135,319884188,6601306,Integrated Community Health Services Centre,Ophthalmic Ultrasound,Zanetti Ophthalmic Ultrasound Clinic,,,,525 Park Road North,,,Brantford,N3R7K8,2024/06/25 13:35:38+00,2024/06/25 11:53:15+00,2024/06/25 21:54:59+00,2231569
-79.6490825,43.5107855,319887442,9000000238,Seniors Active Living Centre,,City of Mississauga - Clarkson,,,,2475 Truscott Drive,,,Mississauga,L5J2B3,2024/06/25 13:36:49+00,2024/06/25 12:01:34+00,2024/06/25 21:54:59+00,2231585
-75.6734597,45.385136,319887780,N0551,Licenced Retirement Home,,Billingswood Manor,,,,1370 Bank Street,,,Ottawa,K1H8N6,2024/06/25 13:33:14+00,2024/06/25 12:02:40+00,2024/06/25 21:54:59+00,2231601
-79.3265766,43.8242594,319885066,7663316,Pharmacy,Retail Pharmacy,Warden Pharmacy,,,,30 Gibson Drive,119,,Markham,L3R2S3,2024/06/25 13:33:38+00,2024/06/25 11:55:14+00,2024/06/25 21:54:59+00,2231617
-77.4734202,44.5069262,319878330,4013,Community Support Services,,Community Care For Central Hastings,,Centre Hastings Community Care,,115 Durham Street North,,,Madoc,K0K2K0,2024/06/25 13:34:41+00,2024/06/25 11:40:29+00,2024/06/25 21:54:59+00,2231633
-91.5975352,48.7542673,319877897,3529,Long-Term Care Home,Non-Profit,Atikokan General Hospital,,,,120 Dorothy Street,,,Atikokan,P0T1C0,2024/06/25 13:37:54+00,2024/06/25 11:39:32+00,2024/06/25 21:54:59+00,2231649
-81.2366251,42.9425526,319882832,4812117,Pharmacy,Retail Pharmacy,Nixon Pharmacy,,,,510 Southdale Road East,102,,London,N6E0B2,2024/06/25 13:35:52+00,2024/06/25 11:50:32+00,2024/06/25 21:54:59+00,2231665
-80.9275486,44.5587674,319876921,1141,Long-Term Care Home,For-Profit,Summit Place,,,,850 - 4th Street East,,,Owen Sound,N4K6A3,2024/06/25 13:37:59+00,2024/06/25 11:37:15+00,2024/06/25 21:54:59+00,2231681
-79.5386176,43.5875084,319888157,T0191,Licenced Retirement Home,,Adeline's Lodge,,,,379 Lake Promenade,,,Etobicoke,M8W1C1,2024/06/25 13:35:03+00,2024/06/25 12:03:58+00,2024/06/25 21:54:59+00,2231697
-81.1943981,42.9546876,319884730,7267478,Pharmacy,Retail Pharmacy,Glenroy Pharmacy,,,,3 Glenroy Road,,,London,N5Z4H2,2024/06/25 13:37:12+00,2024/06/25 11:54:23+00,2024/06/25 21:54:59+00,2231713
-79.4172766,43.7871204,319885147,7786318,Pharmacy,Retail Pharmacy,Yonge Cummer Pharmacy,,,,5925 Yonge Street,,,North York,M2M3V7,2024/06/25 13:33:35+00,2024/06/25 11:55:26+00,2024/06/25 21:54:59+00,2231745
-79.8736927,43.1988564,319878786,4314,Long-Term Care Home,For-Profit,The Village of Wentworth Heights,,,,1620 Upper Wentworth Street,,,Hamilton,L9B2W3,2024/06/25 13:36:35+00,2024/06/25 11:41:36+00,2024/06/25 21:54:59+00,2231761
-75.6303477,45.3801019,319881423,2156516,Pharmacy,Allergen Supplier,Nat Capital Allergy Lab Servic,,,,2505 Street  Laurent Boulevard,,,Ottawa,K1H1E4,2024/06/25 13:34:03+00,2024/06/25 11:47:32+00,2024/06/25 21:54:59+00,2231777
-90.9550423,53.9131197,319879003,4468,Community Support Services,,Bearskin Lake First Nation,,Bearskin Lake First Nation,,Postal Office Box 25,,,Bearskin Lake,P0V1E0,2024/06/25 13:36:30+00,2024/06/25 11:42:11+00,2024/06/25 21:54:59+00,2231793
-80.4898833,43.4485345000001,319884405,6875474,Pharmacy,Retail Pharmacy,Kitchener New Day Pharmacy,,,,91 Queen Street  S,7,,Kitchener,N2G4M7,2024/06/25 13:35:35+00,2024/06/25 11:53:41+00,2024/06/25 21:54:59+00,2231809
-79.4856993,46.322509,319876679,110,Indigenous Primary Health Care Organization,Site,North Bay Indigenous Hub - Giiwedno Mshkikiiwgamig,,,,3 Maang Road,Nipissing First Nation,,North Bay,P1B8G5,2024/06/25 13:38:06+00,2024/06/25 11:36:42+00,2024/06/25 21:54:59+00,2231825
-79.7447635,43.6964404,319885581,8302473,Pharmacy,Retail Pharmacy,Eastern Pharmacy,,,,80 Eastern Ave,2,,Brampton,L6W1X9,2024/06/25 13:35:27+00,2024/06/25 11:56:20+00,2024/06/25 21:54:59+00,2231841
-80.9613431,43.3676055,319886221,9019073,Pharmacy,Retail Pharmacy,Prince Rx-Stratford Pharmacy,,,,444 Douro Street,108,,Stratford,N5A0E6,2024/06/25 13:36:56+00,2024/06/25 11:57:46+00,2024/06/25 21:54:59+00,2231857
-79.3749466,43.6583184,319883595,5854998,Pharmacy,Retail Pharmacy,Jarvis St. Apothecary,,,,275 Jarvis Street,,,Toronto,M5B2P2,2024/06/25 13:37:17+00,2024/06/25 11:52:03+00,2024/06/25 21:54:59+00,2231873
-79.5280737,43.6856638,319881592,2549971,Integrated Community Health Services Centre,"Radiography, General Ultrasound",Royal View X-Ray & Ultrasound,,,,1436 Royal York Road,,,Etobicoke,M9P3A9,2024/06/25 13:36:03+00,2024/06/25 11:47:55+00,2024/06/25 21:54:59+00,2231889
-79.0861017,43.8353604,319886437,9193357,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #618,,,,1355 Kingston Road,,,Pickering,L1V1B8,2024/06/25 13:33:27+00,2024/06/25 11:58:32+00,2024/06/25 21:54:59+00,2231905
-78.7335448,44.3489943,319880078,30583,Mental Health and Addiction Organization,Mental Health Services,Chimo Youth & Family Services,,,,107 Lindsay Street South,,Administration and Practice Location,Lindsay,K9V2M5,2024/06/25 13:34:18+00,2024/06/25 11:44:33+00,2024/06/25 21:54:59+00,2231921
-79.2748419,43.6936316,319879201,4653,Long-Term Care Home,Non-Profit,Chester Village,,,,3555 Danforth Avenue,,,Toronto,M1L1E3,2024/06/25 13:34:31+00,2024/06/25 11:42:36+00,2024/06/25 21:54:59+00,2231937
-79.3644946,43.6497274,319879094,4539,Community Support Services,,New Visions Toronto,,Toronto New Visions Toronto,,250 The Esplanade,"Suite 101, The Mill",,Toronto,M5A1J2,2024/06/25 13:36:28+00,2024/06/25 11:42:23+00,2024/06/25 21:54:59+00,2231953
-77.8489958,44.2852783,319877023,1599,Long-Term Care Home,For-Profit,Burnbrae Gardens Long Term Care Residence,,,,320 6th Line East,,,Campbellford,K0L1L0,2024/06/25 13:34:56+00,2024/06/25 11:37:28+00,2024/06/25 21:54:59+00,2231969
-79.5322536,43.8234854,319884851,7417994,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #1375,,,,1 Bass Pro Mills Dr,,,Vaughan,L4K5W4,2024/06/25 13:37:09+00,2024/06/25 11:54:38+00,2024/06/25 21:54:59+00,2231985
-81.470667,42.8979476,319882614,4433731,Pharmacy,Retail Pharmacy,S W Middlesex Hlth Centre Phcy,,,,22262 Mill Road,,,Mount Brydges,N0L1W0,2024/06/25 13:33:56+00,2024/06/25 11:50:07+00,2024/06/25 21:54:59+00,2232001
-79.3753226,43.6675934,319887538,42746-1,HIV/AIDS and Hep C Programs,CBAESP,"Ontario Organizational Development Program, c/o Regional HIV/AIDS Connection",,,,490 Sherbourne Street,2nd Floor,Practice Location,Toronto,M4X1K9,2024/06/25 13:36:46+00,2024/06/25 12:01:52+00,2024/06/25 21:54:59+00,2232017
-82.8674316,42.3147948,319880850,1052835,Pharmacy,Retail Pharmacy,Loblaw Pharmacy # 573,,,,400 Manning Road,,,Windsor,N8N4Z4,2024/06/25 13:37:42+00,2024/06/25 11:46:18+00,2024/06/25 21:54:59+00,2232033
-79.2925476,43.8132994,319880590,489503,Nurse Practitioner-Led Clinic,Site,HF Connecting Health  Nurse Practitioner-Led Clinic,,,,3660 Midland Avenue,Suite 201,,Scarborough,M1V0B8,2024/06/25 13:36:08+00,2024/06/25 11:45:43+00,2024/06/25 21:54:59+00,2232049
-79.1419387,43.7975464,319887035,9743496,Pharmacy,Long Term Care Facility,Glen Rouge Community,,,,92 Island Road,,,West Hill,M1C2P5,2024/06/25 13:35:10+00,2024/06/25 12:00:06+00,2024/06/25 21:54:59+00,2232065
-83.6819995,49.6901157,319885874,8624919,Pharmacy,Retail Pharmacy,Pharmacie Novena,,,,1509 Hwy 11 W,,,Hearst,P0L1N0,2024/06/25 13:37:04+00,2024/06/25 11:56:54+00,2024/06/25 21:54:59+00,2232081
-80.5943163,42.9884226,319888021,S0539,Licenced Retirement Home,,Trillium Norwich,,,,25 Main Street East,,,Norwich,N0J1P0,2024/06/25 13:33:08+00,2024/06/25 12:03:28+00,2024/06/25 21:54:59+00,2232097
-79.3848446,43.6582674,319883656,5934359,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #822,,,,700 Bay Street,,,Toronto,M5G1Z6,2024/06/25 13:33:51+00,2024/06/25 11:52:11+00,2024/06/25 21:54:59+00,2232113
-79.4874056,43.7638244,319887320,9000000121,Midwifery Clinic,Main,West End Midwives,,,,1275 Finch Avenue West,Suite 807,Practice Location,Toronto,M3J0L5,2024/06/25 13:36:51+00,2024/06/25 12:01:14+00,2024/06/25 21:54:59+00,2232129
-79.6021904999999,43.7350144,319882549,4326759,Pharmacy,Retail Pharmacy,Westmore Pharmacy,,,,6620 Finch Avenue W,,,Toronto,M9V5H7,2024/06/25 13:33:57+00,2024/06/25 11:49:59+00,2024/06/25 21:54:59+00,2232145
-75.5190838,44.7120321,319887661,N0354,Licenced Retirement Home,,The Mayfield Retirement Residence,,,,248 Park Street West,,,Prescott,K0E1T0,2024/06/25 13:33:16+00,2024/06/25 12:02:16+00,2024/06/25 21:54:59+00,2232161
-80.5165373,43.4343165,319884051,6433870,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #731,,,,563 Highland Road  W,,,Kitchener,N2M5K2,2024/06/25 13:33:41+00,2024/06/25 11:52:58+00,2024/06/25 21:54:59+00,2232177
-93.3930106,48.6081145,319878211,3870,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,301 Victoria Avenue,,Practice Address,Fort Frances,P9A2C1,2024/06/25 13:34:45+00,2024/06/25 11:40:13+00,2024/06/25 21:54:59+00,2232193
-79.6202175,43.8607804,319885787,8535631,Pharmacy,Retail Pharmacy,The Health Spot Pharmacy,,,,261 Kleinburg Summit Way,,,Vaughan,L4H3N5,2024/06/25 13:35:20+00,2024/06/25 11:56:44+00,2024/06/25 21:54:59+00,2232209
-80.5930052,43.4705295,319884685,7222356,Pharmacy,Retail Pharmacy,Laurelwood Pharmasave,,,,645 Laurelwood Drive,G,,Waterloo,N2V2W9,2024/06/25 13:37:13+00,2024/06/25 11:54:17+00,2024/06/25 21:54:59+00,2232225
-79.9890575,43.2155255,319881792,2972135,Pharmacy,Retail Pharmacy,Drugstore Pharmacy #4072,,,,54 Wilson Street  W,,,Ancaster,L9G1N2,2024/06/25 13:35:57+00,2024/06/25 11:48:21+00,2024/06/25 21:54:59+00,2232241
-75.6452297,45.377891,319883820,6118792,Pharmacy,Retail Pharmacy,Rexall #2014,,,,1725 Walkley Road,C,,Ottawa,K1V2P6,2024/06/25 13:33:46+00,2024/06/25 11:52:32+00,2024/06/25 21:54:59+00,2232257
-79.4324654,46.263024,319879977,21857,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District,,,,780 Lakeshore Drive,,Practice Location,North Bay,P1A2G8,2024/06/25 13:34:20+00,2024/06/25 11:44:19+00,2024/06/25 21:54:59+00,2232273
-79.2988506,43.7022904,319878766,4297,Community Support Services,,Harmony Hall/Call-A-Service Inc.,,Toronto Harmony Hall/Call-A-Service,,2 Gower Street,,,Toronto,M4B1E2,2024/06/25 13:36:35+00,2024/06/25 11:41:33+00,2024/06/25 21:54:59+00,2232289
-85.432052,54.9908762,319878981,4451,Community Support Services,,Weenusk First Nation,,Sioux Lookout Weenusk First Nation,,30 Main Street,Postal Office Box 1,,Peawanuck,P0L2H0,2024/06/25 13:36:30+00,2024/06/25 11:42:08+00,2024/06/25 21:54:59+00,2232305
